 Vector Snapshot (JSVecx - Normalized to -127..+127)
Vector Count: 388 

#	X0 (DAC)	Y0 (DAC)	X1 (DAC)	Y1 (DAC)	Color	Length	Raw X0	Raw Y0
361	-49.58	-90.05	-56.42	-90.05	127	6.83	10058	5965
362	-59.84	-90.05	-66.67	-90.05	127	6.83	8726	5965
363	-70.09	-90.05	-70.66	-90.05	127	0.57	7394	5965
364	-70.66	-90.05	-70.66	-90.05	127	0.00	7320	5965
365	-32.38	-30.68	-31.64	-30.68	127	0.74	12293	15547
366	-29.43	-30.68	-28.69	-30.68	127	0.74	12677	15547
367	-19.08	-30.68	-15.39	-30.68	127	3.69	14021	15547
368	-5.04	-30.68	-2.82	-30.68	127	2.22	15845	15547
369	7.52	-30.68	11.21	-30.68	127	3.69	17477	15547
370	20.82	-30.68	23.78	-30.68	127	2.96	19205	15547
371	34.12	-30.68	37.82	-30.68	127	3.69	20933	15547
372	47.42	-30.68	48.16	-30.68	127	0.74	22661	15547
373	50.38	-30.68	51.12	-30.68	127	0.74	23045	15547
374	-32.38	-28.36	-31.64	-28.36	127	0.74	12293	15922
375	-29.43	-28.36	-28.69	-28.36	127	0.74	12677	15922
376	-19.08	-28.36	-18.34	-28.36	127	0.74	14021	15922
377	-5.78	-28.36	-5.04	-28.36	127	0.74	15749	15922
378	-2.82	-28.36	-2.09	-28.36	127	0.74	16133	15922
379	7.52	-28.36	8.26	-28.36	127	0.74	17477	15922
380	9.00	-28.36	9.74	-28.36	127	0.74	17669	15922
381	10.48	-28.36	11.21	-28.36	127	0.74	17861	15922
382	20.82	-28.36	21.56	-28.36	127	0.74	19205	15922
383	23.78	-28.36	24.51	-28.36	127	0.74	19589	15922
384	34.12	-28.36	34.86	-28.36	127	0.74	20933	15922
385	47.42	-28.36	48.16	-28.36	127	0.74	22661	15922
386	50.38	-28.36	51.12	-28.36	127	0.74	23045	15922
387	-32.38	-26.04	-31.64	-26.04	127	0.74	12293	16297
