Vector Snapshot (Rust Emulator)
Vector Count: 868 

#	X0	Y0	X1	Y1	Color	Length
280	13.00	-46.00	14.00	-46.00	127	1.00
281	14.00	-46.00	15.00	-46.00	127	1.00
282	20.00	-46.00	20.00	-46.00	127	0.00
283	20.00	-46.00	20.00	-46.00	127	0.00
284	25.00	-46.00	26.00	-46.00	127	1.00
285	26.00	-46.00	27.00	-46.00	127	1.00
286	27.00	-46.00	27.00	-46.00	127	0.00
287	28.00	-46.00	29.00	-46.00	127	1.00
288	32.00	-46.00	32.00	-46.00	127	0.00
289	-44.00	-47.00	-43.00	-47.00	127	1.00
290	-43.00	-47.00	-42.00	-47.00	127	1.00
291	-37.00	-47.00	-37.00	-47.00	127	0.00
292	-36.00	-47.00	-34.00	-47.00	127	2.00
293	-30.00	-47.00	-29.00	-47.00	127	1.00
294	-29.00	-47.00	-29.00	-47.00	127	0.00
295	-24.00	-47.00	-23.00	-47.00	127	1.00
296	-23.00	-47.00	-22.00	-47.00	127	1.00
297	-17.00	-47.00	-16.00	-47.00	127	1.00
298	-16.00	-47.00	-15.00	-47.00	127	1.00
299	-10.00	-47.00	-9.00	-47.00	127	1.00
300	-9.00	-47.00	-9.00	-47.00	127	0.00
301	-4.00	-47.00	-4.00	-47.00	127	0.00
302	-1.00	-47.00	-1.00	-47.00	127	0.00
303	3.00	-47.00	3.00	-47.00	127	0.00
304	3.00	-47.00	4.00	-47.00	127	1.00
305	8.00	-47.00	9.00	-47.00	127	1.00
306	10.00	-47.00	12.00	-47.00	127	2.00
307	16.00	-47.00	17.00	-47.00	127	1.00
308	17.00	-47.00	17.00	-47.00	127	0.00
309	22.00	-47.00	22.00	-47.00	127	0.00
310	24.00	-47.00	25.00	-47.00	127	1.00
311	29.00	-47.00	29.00	-47.00	127	0.00
312	30.00	-47.00	32.00	-47.00	127	2.00
313	-47.00	-48.00	-47.00	-48.00	127	0.00
314	-41.00	-48.00	-40.00	-48.00	127	1.00
315	-38.00	-48.00	-37.00	-48.00	127	1.00
316	-33.00	-48.00	-33.00	-48.00	127	0.00
317	-33.00	-48.00	-32.00	-48.00	127	1.00
318	-27.00	-48.00	-27.00	-48.00	127	0.00
319	-21.00	-48.00	-20.00	-48.00	127	1.00
320	-20.00	-48.00	-19.00	-48.00	127	1.00
321	-19.00	-48.00	-19.00	-48.00	127	0.00
322	-13.00	-48.00	-12.00	-48.00	127	1.00
323	-12.00	-48.00	-12.00	-48.00	127	0.00
324	-7.00	-48.00	-6.00	-48.00	127	1.00
